epoch_loss,train_acc,test_acc,epoch_time,avg_cpu_usage,avg_gpu_usage,avg_gpu_mem
0.9632829949259758,52.35,54.4,201.38672137260437,19.4,65.0,725.0
0.8865185454487801,50.4,52.2,196.0140516757965,20.3,100.0,7841.0
0.7075951471924782,50.35,71.8,197.4016215801239,21.2,89.0,7851.0
0.6861101165413857,55.3,74.8,198.75697565078735,21.1,100.0,7793.0
0.646841250360012,62.6,71.0,198.61031675338745,20.5,100.0,7793.0
0.6485805958509445,67.05,67.2,196.08168601989746,20.3,100.0,7799.0
0.6004286557435989,70.15,75.8,197.63295340538025,20.9,100.0,7799.0
0.5567206516861916,72.45,79.2,199.0675654411316,20.4,100.0,7799.0
0.5656248927116394,70.15,63.4,198.70794343948364,20.4,100.0,7799.0
0.5717984735965729,70.7,75.2,198.97574162483215,20.4,100.0,7799.0
0.5045634135603905,76.15,71.0,199.13433074951172,21.6,100.0,7799.0
0.504525613039732,74.55,81.4,198.1761863231659,21.2,100.0,7799.0
0.4981912672519684,75.3,75.8,200.53292560577393,20.4,100.0,7799.0
0.483073178678751,77.2,80.0,198.46075296401978,20.9,100.0,7799.0
0.46926315501332283,78.6,77.4,198.62654876708984,20.6,100.0,7799.0
0.5266935937106609,75.4,79.8,198.81691145896912,21.1,100.0,7799.0
0.5321769900619984,74.4,82.4,200.70342707633972,19.6,100.0,7799.0
0.5038677453994751,75.95,78.4,198.51734328269958,20.2,100.0,7799.0
0.460520401597023,78.95,75.6,198.67900967597961,20.7,100.0,7799.0
0.44239889457821846,79.25,78.2,198.7337007522583,20.1,100.0,7799.0
0.44391848519444466,77.8,84.0,198.67359042167664,21.1,100.0,7799.0
0.4485606700181961,79.75,78.2,197.24441576004028,20.8,100.0,7799.0
0.4324546679854393,80.5,83.2,198.56001615524292,19.9,100.0,7799.0
0.40081939473748207,81.4,84.0,197.80361533164978,20.3,100.0,7799.0
0.4035791903734207,81.55,85.6,199.24290323257446,20.3,100.0,7799.0
0.49437013268470764,75.7,74.6,199.28921914100647,20.3,100.0,7799.0
0.4381656348705292,79.9,85.0,198.3327353000641,20.4,100.0,7799.0
0.4077846556901932,81.35,83.0,197.63618540763855,20.1,100.0,7799.0
0.39836254715919495,82.25,76.4,198.70058727264404,20.2,100.0,7799.0
0.43344221264123917,80.25,83.4,197.7472541332245,20.2,100.0,7799.0
0.41049690917134285,80.65,84.4,200.08096432685852,21.4,100.0,7799.0
0.3600631207227707,84.1,86.2,199.3390507698059,20.7,100.0,7799.0
0.3501795455813408,84.25,86.8,198.78281927108765,19.6,100.0,7799.0
0.35040777921676636,84.4,88.2,198.69478631019592,21.2,100.0,7799.0
0.3808390311896801,82.4,86.6,198.43811559677124,21.6,100.0,7799.0
0.3383863903582096,84.6,71.8,197.47173428535461,21.1,100.0,7799.0
0.3939221389591694,81.95,87.4,198.22286128997803,20.3,100.0,7799.0
0.3800548128783703,84.45,78.0,197.6812059879303,21.0,100.0,7799.0
0.3589424416422844,84.6,88.4,198.1647665500641,20.6,100.0,7799.0
0.34235360473394394,84.9,86.4,196.60499453544617,20.9,100.0,7799.0
0.3001137301325798,86.65,88.2,197.59453630447388,21.0,100.0,7799.0
0.3440743274986744,85.6,84.4,197.80709052085876,21.3,100.0,7799.0
0.3210529610514641,86.35,86.8,199.55706071853638,19.8,100.0,7799.0
0.3123655170202255,86.8,88.8,199.16465258598328,20.8,100.0,7799.0
0.3184771090745926,86.0,88.6,196.97180080413818,20.2,100.0,7799.0
0.312804464250803,86.5,88.2,195.53325390815735,19.9,100.0,7799.0
0.32385079190135,86.7,88.0,198.72007393836975,19.9,100.0,7799.0
0.2984461076557636,86.9,84.2,198.84737491607666,20.1,100.0,7799.0
0.44566111266613007,82.3,84.2,204.58596849441528,21.1,100.0,7799.0
0.3400627672672272,85.2,89.8,226.0786097049713,26.8,100.0,7799.0
0.30803727731108665,86.4,86.2,197.27612042427063,21.2,100.0,7799.0
0.29981904104352,87.45,87.8,198.24453568458557,21.8,100.0,7799.0
0.2801063060760498,88.65,90.0,195.05551195144653,20.6,100.0,7799.0
0.2964023742824793,86.85,86.6,192.65059232711792,20.5,100.0,7799.0
0.2627662122249603,88.85,89.8,196.3401801586151,21.0,100.0,7799.0
0.29351387545466423,87.65,84.2,198.06351161003113,20.1,100.0,7799.0
0.2931632250547409,87.05,90.0,197.79705953598022,20.5,100.0,7799.0
0.2616226002573967,88.6,89.4,198.04479146003723,20.6,100.0,7799.0
0.2584074977785349,90.0,90.4,199.31309342384338,20.5,100.0,7799.0
0.2577066458761692,89.1,89.2,198.63142251968384,20.8,100.0,7799.0
0.25597986206412315,89.35,89.4,197.99566292762756,20.2,100.0,7799.0
0.25909678265452385,89.25,87.4,199.4583339691162,21.5,100.0,7799.0
0.2895422149449587,87.8,89.6,198.83970522880554,21.0,100.0,7799.0
0.2642646376043558,88.45,90.8,199.66044783592224,20.6,100.0,7799.0
0.24716542102396488,89.85,86.6,196.72329378128052,20.2,100.0,7799.0
0.2499175388365984,89.25,90.4,198.76172733306885,20.4,100.0,7799.0
0.24966643378138542,89.95,90.8,198.1379714012146,20.3,100.0,7799.0
0.2405567169189453,89.95,89.4,198.75480890274048,20.5,100.0,7799.0
0.2387865912169218,90.3,88.6,198.97264766693115,19.8,100.0,7799.0
0.25796687230467796,89.1,91.4,198.0912036895752,20.5,100.0,7799.0
0.24316373281180859,89.75,92.0,200.83128762245178,21.2,100.0,7799.0
0.23198422230780125,90.55,89.4,197.9816370010376,21.4,100.0,7799.0
0.21605387888848782,90.65,91.4,199.22916507720947,20.9,100.0,7799.0
0.22745475731790066,90.45,90.0,197.1935384273529,20.2,100.0,7799.0
0.22376650385558605,91.4,89.6,201.3803424835205,20.8,100.0,7799.0
0.21362845972180367,91.0,88.6,198.44744443893433,19.7,100.0,7799.0
0.22253324463963509,91.1,88.6,198.00966954231262,20.4,100.0,7799.0
0.22095183841884136,90.6,91.0,199.4015712738037,21.2,100.0,7799.0
0.21907257288694382,90.4,91.2,201.40195417404175,20.6,100.0,7799.0
0.22189628519117832,91.1,92.4,198.5143485069275,20.9,100.0,7799.0
0.21767200157046318,91.15,91.0,197.5490686893463,20.5,100.0,7799.0
0.23227891698479652,90.25,90.8,198.13573098182678,20.7,100.0,7799.0
0.19843454286456108,91.4,91.8,199.3950662612915,20.6,100.0,7799.0
0.2166373524814844,90.15,89.6,199.04565811157227,20.5,100.0,7799.0
0.20612948015332222,91.35,91.6,198.38508486747742,20.8,100.0,7799.0
0.21229381673038006,90.6,92.2,197.10124683380127,20.5,100.0,7799.0
0.20342629216611385,91.65,92.2,198.616051197052,21.1,100.0,7799.0
0.2141354400664568,91.2,90.6,197.12445425987244,20.6,100.0,7799.0
0.20858789421617985,91.75,92.0,199.8066041469574,20.6,100.0,7799.0
0.20794121734797955,91.4,90.2,195.98968935012817,21.8,100.0,7799.0
0.2125937007367611,91.2,92.0,197.66921401023865,20.8,100.0,7799.0
0.21220833994448185,90.8,92.0,199.0771141052246,20.6,100.0,7799.0
0.18711337447166443,92.15,92.4,200.4506721496582,21.4,100.0,7799.0
