epoch_loss,train_acc,test_acc,epoch_time,avg_cpu_usage,avg_gpu_usage,avg_gpu_mem
1.890704943817489,29.828,41.21,493.91673135757446,14.52,97.65,7446.5
1.7056131855565675,37.066,50.36,333.8811869621277,17.07,98.95,7820.0
1.5153619105718574,44.066,48.81,325.20498037338257,15.184999999999999,99.65,7847.1
1.403577983379364,48.336,56.8,267.4790954589844,15.830000000000002,99.85,7833.9
1.317332880229366,51.85,58.06,254.16179966926575,17.41,99.55,7826.4
1.2554415616453911,54.268,60.84,258.8047733306885,15.459999999999999,99.6,7843.9
1.1915832669759283,57.158,62.93,255.89840388298035,15.165000000000003,99.75,7843.9
1.1440216038300066,59.028,62.3,255.96164464950562,13.23,99.75,7843.9
1.0885025734195903,61.036,67.84,246.4041349887848,15.15,99.85,7843.9
1.0436708248999653,62.708,71.4,252.3317539691925,12.680000000000001,99.55,7843.9
1.0065493264368601,63.962,73.97,250.99248003959656,12.155000000000001,99.5,7843.9
0.9665008707314121,65.916,74.04,250.476665019989,12.27,99.7,7843.9
0.9341231636246856,66.638,75.03,251.6410892009735,12.21,99.75,7843.9
0.8977374619975382,68.272,76.57,252.28191089630127,11.93,99.45,7843.9
0.8654364973914866,69.402,76.17,252.57192993164062,11.99,99.55,7843.9
0.8429243880875257,70.092,78.61,252.41990733146667,11.819999999999999,99.4,7843.9
0.8157364209087528,71.242,78.6,252.26536464691162,11.970000000000002,99.65,7843.9
0.790523747704467,72.002,80.18,253.5188250541687,11.85,99.15,7843.9
0.7729364414604343,72.64,79.52,257.638432264328,14.750000000000004,99.55,7843.9
0.7564953687239666,73.282,81.44,256.94354701042175,14.560000000000002,99.65,7843.9
0.7275083463410942,74.332,79.76,257.2073800563812,12.250000000000002,99.75,7843.9
0.7140718306205711,74.872,81.76,255.82760500907898,14.294999999999996,99.6,7843.9
0.6857507393068197,75.698,82.72,258.32094979286194,15.039999999999997,99.85,7843.9
0.6775316267597432,75.984,81.55,258.77425503730774,12.814999999999998,99.85,7843.9
0.6535438974292911,76.972,82.44,251.0630760192871,14.759999999999996,99.45,7843.9
0.6367940505852505,77.594,84.17,251.30811715126038,13.41,99.7,7843.9
0.6123920166674925,78.516,84.24,255.55346393585205,12.430000000000001,99.55,7843.9
0.6034557779832762,78.756,83.49,255.6447172164917,13.979999999999999,99.9,7843.9
0.5883234698249369,79.25,85.53,256.84346413612366,22.75,99.65,7843.9
0.581798504809944,79.536,85.92,263.92129945755005,28.01,96.85,7843.9
0.5688003207347831,79.96,84.07,257.869357585907,14.8,99.65,7843.9
0.5463744220989091,80.708,85.63,251.3206353187561,14.345000000000002,99.65,7843.9
0.5366550367705676,80.786,86.47,253.8676097393036,15.354999999999999,99.4,7843.9
0.5270394933771114,81.462,86.85,256.68960213661194,16.099999999999998,99.7,7843.9
0.5144147979361671,81.936,87.17,248.99304461479187,14.444999999999999,99.4,7843.9
0.506915384409379,81.93,86.76,249.10074543952942,12.445,98.85,7843.9
0.4870077117669339,82.732,87.65,255.53835606575012,13.954999999999998,99.9,7843.9
0.483173131942749,83.126,87.76,256.6181843280792,15.634999999999996,100.0,7843.9
0.4679849007908179,83.412,88.01,254.6625006198883,12.27,99.55,7843.9
0.4601743929848379,83.706,87.06,252.5156168937683,12.254999999999999,99.4,7843.9
0.45629282189267023,83.72,88.3,252.2481598854065,12.085,99.4,7843.9
0.4465658655580209,84.152,88.95,251.45664024353027,11.864999999999998,99.4,7843.9
0.4379275547606604,84.47,89.13,251.80371117591858,11.764999999999999,99.15,7843.9
0.41675218483623194,85.16,88.93,252.31731510162354,11.86,99.15,7843.9
0.41279842385223936,85.362,89.24,251.38680481910706,11.645000000000001,99.75,7843.9
0.4064858914638052,85.532,89.39,252.14830255508423,12.705,99.85,7844.45
0.3941226107429485,86.076,88.91,251.77219438552856,12.85,99.6,7843.9
0.3909278034555669,86.062,89.24,253.3964388370514,11.940000000000001,99.2,7843.9
0.387834973785342,86.338,89.71,252.40975260734558,11.760000000000002,99.55,7843.9
0.3766447542881479,86.736,90.26,254.56868863105774,11.754999999999999,99.85,7843.9
0.36375095482383457,87.154,89.63,253.35586047172546,11.915000000000001,99.1,7843.9
0.3627943171530354,87.138,90.13,253.24419522285461,11.795000000000002,99.6,7843.9
0.3470917587377587,87.706,90.02,253.57825803756714,11.749999999999998,99.55,7843.9
0.3424779335607071,87.814,90.66,253.3796947002411,11.665000000000001,99.0,7843.9
0.33664888546478994,88.158,90.1,254.41339659690857,11.849999999999998,99.45,7843.9
0.3315397157352798,88.316,90.65,254.28307461738586,11.645,99.55,7843.9
0.32412516675433334,88.604,90.1,253.418762922287,11.864999999999998,98.8,7843.9
0.3159686803665696,88.674,90.67,253.7773036956787,11.525,99.55,7843.9
0.311559901477731,88.904,90.52,254.3791480064392,11.860000000000001,98.5,7843.9
0.3025908315820353,89.256,90.65,254.31563711166382,11.8,99.7,7843.9
0.30030149168201853,89.164,91.12,253.81385588645935,11.78,99.7,7843.9
0.29047938147369695,89.7,91.15,253.97005462646484,11.924999999999999,99.7,7843.9
0.2842858386587124,89.752,90.93,254.03736066818237,11.745000000000001,99.4,7843.9
0.27561808757636014,90.122,91.44,255.87303638458252,12.14,99.55,7843.9
0.2709840207683797,90.352,91.01,254.47692680358887,11.900000000000002,99.85,7843.9
0.26958150142917825,90.312,91.5,255.19219779968262,11.915,99.85,7843.9
0.2565708897855817,90.792,91.14,254.07783579826355,11.8,99.55,7843.9
0.259382068578686,90.77,91.45,254.399662733078,13.604999999999999,99.8,7843.9
0.2483449041539309,91.034,91.3,254.25742626190186,11.955,99.55,7843.9
0.2475402511808337,91.226,91.72,254.06344962120056,11.695,99.55,7843.9
0.24010884184010176,91.42,91.49,255.06133460998535,11.945,99.25,7843.9
0.2374308731178848,91.53,91.55,253.72098565101624,11.66,100.0,7843.9
0.23251234010166053,91.662,91.64,253.97724723815918,11.934999999999999,99.7,7843.9
0.22591704529310977,91.896,91.73,253.3391456604004,11.760000000000002,99.85,7843.9
0.22516890550602456,91.868,91.7,254.39396047592163,11.749999999999998,99.55,7843.9
0.2174506946561896,92.16,91.7,254.25164794921875,12.129999999999999,99.7,7843.9
0.21449313936184863,92.272,91.74,254.63650631904602,11.79,99.85,7843.9
0.2074813019408255,92.688,91.69,254.60444235801697,11.860000000000001,99.35,7843.9
0.20617949354405307,92.626,91.62,254.2901735305786,11.99,99.25,7843.9
0.20110951478079875,92.716,91.71,253.70923447608948,11.854999999999999,99.7,7843.9
0.1998758005852602,92.864,91.96,254.43696522712708,12.004999999999999,98.65,7843.9
0.2032856986838944,92.668,91.81,254.4943220615387,12.014999999999999,99.15,7843.9
0.19893913681865955,92.89,91.86,254.7589738368988,12.094999999999999,99.35,7843.9
0.19493813569448432,92.914,91.78,254.6711916923523,11.855,99.45,7843.9
0.18884204172206168,93.262,92.21,254.0506567955017,11.764999999999999,99.55,7843.9
0.19034677717302526,93.222,91.98,254.47639632225037,11.955,99.4,7843.9
0.1843766625970602,93.348,91.91,253.8611500263214,12.03,99.55,7843.9
0.1829779794325634,93.53,92.07,254.80733275413513,11.66,99.7,7843.9
0.1846657177547411,93.498,92.02,254.53126001358032,11.95,99.85,7843.9
0.1775441005521891,93.714,92.19,254.51517415046692,11.825000000000001,99.55,7843.9
0.18126974703401935,93.614,92.12,254.31739687919617,12.030000000000001,99.7,7843.9
0.18034891069543604,93.608,92.29,254.75998902320862,11.979999999999999,99.6,7843.9
0.1753537203660425,93.72,92.28,254.27804398536682,11.809999999999999,99.4,7843.9
0.17791524898184805,93.654,92.25,255.28851127624512,11.955,99.45,7843.9
0.1809453500092638,93.57,92.22,254.0937101840973,11.859999999999998,98.7,7843.9
0.17762130103549179,93.83,92.23,254.89979910850525,12.035,99.05,7843.9
0.17935366031466698,93.626,92.23,254.36333966255188,11.864999999999998,99.55,7843.9
0.17598663627797242,93.702,92.29,253.78913831710815,11.85,99.7,7843.9
0.17709728398797464,93.694,92.27,254.82079076766968,11.645000000000001,99.7,7843.9
0.17486591241797622,93.714,92.25,254.53056621551514,11.8,99.65,7843.9
